energy,theta,cx
7.01,44.0,271.3807
7.01,46.0,259.5986
7.01,48.0,247.8971
7.01,50.0,236.2858
7.01,52.0,224.7823
7.01,54.0,213.4097
7.01,56.0,202.1945
7.01,58.0,191.1656
7.01,60.0,180.3524
7.01,62.0,169.7844
7.01,64.0,159.4899
7.01,66.0,149.4955
7.01,68.0,139.8255
7.01,70.0,130.5016
7.01,72.0,121.5427
7.01,74.0,112.9645
7.01,76.0,104.78
7.01,78.0,96.99924
7.01,80.0,89.62962
7.01,82.0,82.67625
7.01,84.0,76.14223
7.01,86.0,70.02894
7.01,88.0,64.3364
7.01,90.0,59.0636
7.01,92.0,54.20874
7.01,94.0,49.76949
7.01,96.0,45.74317
7.01,98.0,42.12689
7.01,100.0,38.91763
7.01,102.0,36.11224
7.01,104.0,33.70752
7.01,106.0,31.70009
7.01,108.0,30.08641
7.01,110.0,28.86264
7.01,112.0,28.02455
7.01,114.0,27.56743
7.01,116.0,27.48598
7.01,118.0,27.77413
7.01,120.0,28.42496
7.01,122.0,29.43052
7.01,124.0,30.78168
7.01,126.0,32.46795
7.01,128.0,34.47734
7.01,130.0,36.79612
7.01,132.0,39.40865
7.01,134.0,42.29721
7.01,136.0,45.4418
7.01,138.0,48.82
7.01,140.0,52.40683
7.01,142.0,56.17469
7.01,144.0,60.09336
7.01,146.0,64.13
7.01,148.0,68.2493
7.01,150.0,72.41368
7.01,152.0,76.58359
7.01,154.0,80.71784
7.01,156.0,84.77413
7.01,158.0,88.70949
7.01,160.0,92.48093
7.01,162.0,96.04606
7.01,164.0,99.36377
7.01,166.0,102.3949
7.01,168.0,105.103
7.01,170.0,107.4548
7.01,172.0,109.421
7.01,174.0,110.977
7.01,176.0,112.1029
7.01,178.0,112.7843
7.11,2.0,1086846.0
7.11,4.0,66212.43
7.11,6.0,12968.73
7.11,8.0,4257.448
7.11,10.0,1941.254
7.11,12.0,1128.218
7.11,14.0,784.5224
7.11,16.0,617.5202
7.11,18.0,526.5172
7.11,20.0,471.6259
7.11,22.0,435.2603
7.11,24.0,408.9841
7.11,26.0,388.4646
7.11,28.0,371.3486
7.11,30.0,356.2974
7.11,32.0,342.5208
7.11,34.0,329.5384
7.11,36.0,317.0524
7.11,38.0,304.8772
7.11,40.0,292.8974
7.11,42.0,281.0443
7.11,44.0,269.2805
7.11,46.0,257.5901
7.11,48.0,245.9727
7.11,50.0,234.4387
7.11,52.0,223.0063
7.11,54.0,211.6991
7.11,56.0,200.5445
7.11,58.0,189.5717
7.11,60.0,178.811
7.11,62.0,168.2921
7.11,64.0,158.044
7.11,66.0,148.0936
7.11,68.0,138.4656
7.11,70.0,129.1822
7.11,72.0,120.2622
7.11,74.0,111.7217
7.11,76.0,103.5737
7.11,78.0,95.82831
7.11,80.0,88.49291
7.11,82.0,81.57258
7.11,84.0,75.07035
7.11,86.0,68.98754
7.11,88.0,63.3241
7.11,90.0,58.07894
7.11,92.0,53.25024
7.11,94.0,48.83563
7.11,96.0,44.83241
7.11,98.0,41.23768
7.11,100.0,38.04844
7.11,102.0,35.26156
7.11,104.0,32.87385
7.11,106.0,30.88196
7.11,108.0,29.28236
7.11,110.0,28.07122
7.11,112.0,27.24435
7.11,114.0,26.79704
7.11,116.0,26.72401
7.11,118.0,27.01924
7.11,120.0,27.67587
7.11,122.0,28.68601
7.11,124.0,30.04066
7.11,126.0,31.72947
7.11,128.0,33.74062
7.11,130.0,36.06057
7.11,132.0,38.67394
7.11,134.0,41.56325
7.11,136.0,44.70876
7.11,138.0,48.08831
7.11,140.0,51.67719
7.11,142.0,55.44803
7.11,144.0,59.3708
7.11,146.0,63.41281
7.11,148.0,67.53885
7.11,150.0,71.71137
7.11,152.0,75.89079
7.11,154.0,80.03583
7.11,156.0,84.10399
7.11,158.0,88.0521
7.11,160.0,91.83688
7.11,162.0,95.41562
7.11,164.0,98.74685
7.11,166.0,101.7911
7.11,168.0,104.5114
7.11,170.0,106.8742
7.11,172.0,108.8501
7.11,174.0,110.4138
7.11,176.0,111.5454
7.11,178.0,112.2303
7.21,2.0,1056839.0
7.21,4.0,64384.89
7.21,6.0,12616.01
7.21,8.0,4146.787
7.21,10.0,1895.101
7.21,12.0,1104.712
7.21,14.0,770.5489
7.21,16.0,608.1251
7.21,18.0,519.5599
7.21,20.0,466.0829
7.21,22.0,430.6017
7.21,24.0,404.9172
7.21,26.0,384.8188
7.21,28.0,368.0195
7.21,30.0,353.2183
7.21,32.0,339.6473
7.21,34.0,326.8396
7.21,36.0,314.506
7.21,38.0,302.4659
7.21,40.0,290.6076
7.21,42.0,278.8648
7.21,44.0,267.2016
7.21,46.0,255.6032
7.21,48.0,244.0701
7.21,50.0,232.6135
7.21,52.0,221.2523
7.21,54.0,210.0107
7.21,56.0,198.9167
7.21,58.0,188.0002
7.21,60.0,177.2918
7.21,62.0,166.822
7.21,64.0,156.6202
7.21,66.0,146.7139
7.21,68.0,137.128
7.21,70.0,127.885
7.21,72.0,119.0041
7.21,74.0,110.5014
7.21,76.0,102.3901
7.21,78.0,94.68023
7.21,80.0,87.37928
7.21,82.0,80.49225
7.21,84.0,74.02209
7.21,86.0,67.97004
7.21,88.0,62.336
7.21,90.0,57.11881
7.21,92.0,52.31658
7.21,94.0,47.92692
7.21,96.0,43.94713
7.21,98.0,40.37429
7.21,100.0,37.2054
7.21,102.0,34.43736
7.21,104.0,32.06699
7.21,106.0,30.09096
7.21,108.0,28.50574
7.21,110.0,27.30752
7.21,112.0,26.4921
7.21,114.0,26.0548
7.21,116.0,25.99035
7.21,118.0,26.29275
7.21,120.0,26.95517
7.21,122.0,27.96983
7.21,124.0,29.3278
7.21,126.0,31.01887
7.21,128.0,33.03139
7.21,130.0,35.35203
7.21,132.0,37.96564
7.21,134.0,40.85499
7.21,136.0,44.00061
7.21,138.0,47.38063
7.21,140.0,50.97059
7.21,142.0,54.74338
7.21,144.0,58.66916
7.21,146.0,62.71541
7.21,148.0,66.84704
7.21,150.0,71.02654
7.21,152.0,75.21431
7.21,154.0,79.36897
7.21,156.0,83.4479
7.21,158.0,87.40768
7.21,160.0,91.20478
7.21,162.0,94.79618
7.21,164.0,98.14006
7.21,166.0,101.1965
7.21,168.0,103.9284
7.21,170.0,106.3017
7.21,172.0,108.2866
7.21,174.0,109.8577
7.21,176.0,110.9948
7.21,178.0,111.683
7.31,2.0,1028055.0
7.31,4.0,62631.21
7.31,6.0,12277.24
7.31,8.0,4040.319
7.31,10.0,1850.573
7.31,12.0,1081.945
7.31,14.0,756.9531
7.31,16.0,598.9405
7.31,18.0,512.7287
7.31,20.0,460.6206
7.31,22.0,425.9981
7.31,24.0,400.8904
7.31,26.0,381.2041
7.31,28.0,364.7161
7.31,30.0,350.1619
7.31,32.0,336.7947
7.31,34.0,324.1608
7.31,36.0,311.9791
7.31,38.0,300.0741
7.31,40.0,288.3376
7.31,42.0,276.7054
7.31,44.0,265.143
7.31,46.0,253.6369
7.31,48.0,242.1884
7.31,50.0,230.8094
7.31,52.0,219.5195
7.31,54.0,208.3436
7.31,56.0,197.3102
7.31,58.0,186.4499
7.31,60.0,175.7939
7.31,62.0,165.3732
7.31,64.0,155.2178
7.31,66.0,145.3555
7.31,68.0,135.8118
7.31,70.0,126.6093
7.31,72.0,117.7675
7.31,74.0,109.3029
7.31,76.0,101.2284
7.31,78.0,93.5544
7.31,80.0,86.28817
7.31,82.0,79.43472
7.31,84.0,72.99693
7.31,86.0,66.97596
7.31,88.0,61.37163
7.31,90.0,56.18272
7.31,92.0,51.40729
7.31,94.0,47.04291
7.31,96.0,43.08685
7.31,98.0,39.5362
7.31,100.0,36.38797
7.31,102.0,33.63906
7.31,104.0,31.28631
7.31,106.0,29.32641
7.31,108.0,27.75582
7.31,110.0,26.57075
7.31,112.0,25.76698
7.31,114.0,25.33984
7.31,116.0,25.28405
7.31,118.0,25.59363
7.31,120.0,26.26181
7.31,122.0,27.28084
7.31,124.0,28.64189
7.31,126.0,30.33489
7.31,128.0,32.34834
7.31,130.0,34.66913
7.31,132.0,37.28232
7.31,134.0,40.17096
7.31,136.0,43.31586
7.31,138.0,46.69541
7.31,140.0,50.28545
7.31,142.0,54.0591
7.31,144.0,57.98677
7.31,146.0,62.0361
7.31,148.0,66.17213
7.31,150.0,70.35741
7.31,152.0,74.55233
7.31,154.0,78.71545
7.31,156.0,82.804
7.31,158.0,86.77436
7.31,160.0,90.58273
7.31,162.0,94.1858
7.31,164.0,97.54142
7.31,166.0,100.6094
7.31,168.0,103.352
7.31,170.0,105.7352
7.31,172.0,107.7286
7.31,174.0,109.3066
7.31,176.0,110.4488
7.31,178.0,111.1402
7.41,2.0,1000427.0
7.41,4.0,60947.43
7.41,6.0,11951.67
7.41,8.0,3937.821
7.41,10.0,1807.583
7.41,12.0,1059.879
7.41,14.0,743.7153
7.41,16.0,589.9556
7.41,18.0,506.0173
7.41,20.0,455.235
7.41,22.0,421.447
7.41,24.0,396.9018
7.41,26.0,377.6193
7.41,28.0,361.4376
7.41,30.0,347.1273
7.41,32.0,333.9623
7.41,34.0,321.5014
7.41,36.0,309.4713
7.41,38.0,297.7015
7.41,40.0,286.0868
7.41,42.0,274.5653
7.41,44.0,263.104
7.41,46.0,251.6905
7.41,48.0,240.3268
7.41,50.0,229.0256
7.41,52.0,217.8071
7.41,54.0,206.697
7.41,56.0,195.7243
7.41,58.0,184.9201
7.41,60.0,174.3165
7.41,62.0,163.945
7.41,64.0,153.8359
7.41,66.0,144.0177
7.41,68.0,134.5162
7.41,70.0,125.3544
7.41,72.0,116.552
7.41,74.0,108.1256
7.41,76.0,100.0883
7.41,78.0,92.45029
7.41,80.0,85.21908
7.41,82.0,78.39952
7.41,84.0,71.99442
7.41,86.0,66.00487
7.41,88.0,60.43058
7.41,90.0,55.27027
7.41,92.0,50.52194
7.41,94.0,46.18313
7.41,96.0,42.2511
7.41,98.0,38.72292
7.41,100.0,35.59561
7.41,102.0,32.8661
7.41,104.0,30.53122
7.41,106.0,28.58766
7.41,108.0,27.03191
7.41,110.0,25.86015
7.41,112.0,25.06817
7.41,114.0,24.65127
7.41,116.0,24.60417
7.41,118.0,24.92091
7.41,120.0,25.59473
7.41,122.0,26.61793
7.41,124.0,27.98178
7.41,126.0,29.67632
7.41,128.0,31.69021
7.41,130.0,34.01055
7.41,132.0,36.62264
7.41,134.0,39.50978
7.41,136.0,42.65307
7.41,138.0,46.03119
7.41,140.0,49.62026
7.41,142.0,53.39368
7.41,144.0,57.32208
7.41,146.0,61.37331
7.41,148.0,65.51253
7.41,150.0,69.70238
7.41,152.0,73.90325
7.41,154.0,78.07365
7.41,156.0,82.17065
7.41,158.0,86.15048
7.41,160.0,89.96908
7.41,162.0,93.58283
7.41,164.0,96.94928
7.41,166.0,100.0278
7.41,168.0,102.7806
7.41,170.0,105.1729
7.41,172.0,107.1744
7.41,174.0,108.7589
7.41,176.0,109.906
7.41,178.0,110.6003
7.51,2.0,973894.7
7.51,4.0,59329.86
7.51,6.0,11638.62
7.51,8.0,3839.083
7.51,10.0,1766.052
7.51,12.0,1038.478
7.51,14.0,730.8178
7.51,16.0,581.1605
7.51,18.0,499.42
7.51,20.0,449.9228
7.51,22.0,416.9462
7.51,24.0,392.9502
7.51,26.0,374.0633
7.51,28.0,358.1832
7.51,30.0,344.114
7.51,32.0,331.1496
7.51,34.0,318.8608
7.51,36.0,306.982
7.51,38.0,295.3472
7.51,40.0,283.8546
7.51,42.0,272.4441
7.51,44.0,261.0842
7.51,46.0,249.7634
7.51,48.0,238.4847
7.51,50.0,227.2614
7.51,52.0,216.1144
7.51,54.0,205.0701
7.51,56.0,194.1581
7.51,58.0,183.4102
7.51,60.0,172.8589
7.51,62.0,162.5365
7.51,64.0,152.4739
7.51,66.0,142.6998
7.51,68.0,133.2407
7.51,70.0,124.1197
7.51,72.0,115.3569
7.51,74.0,106.9689
7.51,76.0,98.96894
7.51,78.0,91.36736
7.51,80.0,84.17148
7.51,82.0,77.38615
7.51,84.0,71.01409
7.51,86.0,65.05628
7.51,88.0,59.51236
7.51,90.0,54.38097
7.51,92.0,49.66005
7.51,94.0,45.34711
7.51,96.0,41.43937
7.51,98.0,37.93393
7.51,100.0,34.82778
7.51,102.0,32.11788
7.51,104.0,29.80107
7.51,106.0,27.87405
7.51,108.0,26.33329
7.51,110.0,25.17497
7.51,112.0,24.39486
7.51,114.0,23.98824
7.51,116.0,23.94983
7.51,118.0,24.27364
7.51,120.0,24.95293
7.51,122.0,25.98007
7.51,124.0,27.34637
7.51,126.0,29.04202
7.51,128.0,31.05584
7.51,130.0,33.3751
7.51,132.0,35.98535
7.51,134.0,38.87016
7.51,136.0,42.01092
7.51,138.0,45.38662
7.51,140.0,48.97365
7.51,142.0,52.74572
7.51,144.0,56.67368
7.51,146.0,60.7256
7.51,148.0,64.86678
7.51,150.0,69.05997
7.51,152.0,73.26556
7.51,154.0,77.44203
7.51,156.0,81.54632
7.51,158.0,85.53449
7.51,160.0,89.36224
7.51,162.0,92.98567
7.51,164.0,96.36202
7.51,166.0,99.45037
7.51,168.0,102.2124
7.51,170.0,104.6133
7.51,172.0,106.6222
7.51,174.0,108.2129
7.51,176.0,109.3645
7.51,178.0,110.0616
7.61,2.0,948400.5
7.61,4.0,57775.01
7.61,6.0,11337.41
7.61,8.0,3743.909
7.61,10.0,1725.903
7.61,12.0,1017.709
7.61,14.0,718.2432
7.61,16.0,572.5463
7.61,18.0,492.9317
7.61,20.0,444.6808
7.61,22.0,412.4937
7.61,24.0,389.034
7.61,26.0,370.5353
7.61,28.0,354.9521
7.61,30.0,341.1214
7.61,32.0,328.3561
7.61,34.0,316.2387
7.61,36.0,304.5108
7.61,38.0,293.0111
7.61,40.0,281.6406
7.61,42.0,270.3413
7.61,44.0,259.0829
7.61,46.0,247.855
7.61,48.0,236.6614
7.61,50.0,225.5162
7.61,52.0,214.4409
7.61,54.0,203.4623
7.61,56.0,192.611
7.61,58.0,181.9194
7.61,60.0,171.4205
7.61,62.0,161.1472
7.61,64.0,151.131
7.61,66.0,141.4012
7.61,68.0,131.9846
7.61,70.0,122.9046
7.61,72.0,114.1815
7.61,74.0,105.8322
7.61,76.0,97.86995
7.61,78.0,90.30508
7.61,80.0,83.14488
7.61,82.0,76.39412
7.61,84.0,70.05544
7.61,86.0,64.12972
7.61,88.0,58.6165
7.61,90.0,53.51435
7.61,92.0,48.82114
7.61,94.0,44.53434
7.61,96.0,40.65115
7.61,98.0,37.16867
7.61,100.0,34.08391
7.61,102.0,31.39381
7.61,104.0,29.09524
7.61,106.0,27.1849
7.61,108.0,25.65925
7.61,110.0,24.51445
7.61,112.0,23.74625
7.61,114.0,23.34991
7.61,116.0,23.32011
7.61,118.0,23.65086
7.61,120.0,24.33543
7.61,122.0,25.36621
7.61,124.0,26.73461
7.61,126.0,28.4309
7.61,128.0,30.44407
7.61,130.0,32.76159
7.61,132.0,35.36924
7.61,134.0,38.25088
7.61,136.0,41.38818
7.61,138.0,44.76043
7.61,140.0,48.34435
7.61,142.0,52.11392
7.61,144.0,56.04026
7.61,146.0,60.09165
7.61,148.0,64.23358
7.61,150.0,68.42886
7.61,152.0,72.63795
7.61,154.0,76.81927
7.61,156.0,80.92969
7.61,158.0,84.92506
7.61,160.0,88.76088
7.61,162.0,92.39299
7.61,164.0,95.77831
7.61,166.0,98.87559
7.61,168.0,101.6462
7.61,170.0,104.055
7.61,172.0,106.0708
7.61,174.0,107.6672
7.61,176.0,108.823
7.61,178.0,109.5227
7.71,2.0,923890.9
7.71,4.0,56279.66
7.71,6.0,11047.46
7.71,8.0,3652.12
7.71,10.0,1687.067
7.71,12.0,997.5396
7.71,14.0,705.9768
7.71,16.0,564.1049
7.71,18.0,486.5479
7.71,20.0,439.5066
7.71,22.0,408.0882
7.71,24.0,385.1526
7.71,26.0,367.0347
7.71,28.0,351.7442
7.71,30.0,338.1493
7.71,32.0,325.5816
7.71,34.0,313.6349
7.71,36.0,302.0576
7.71,38.0,290.6929
7.71,40.0,279.4446
7.71,42.0,268.2565
7.71,44.0,257.0998
7.71,46.0,245.9651
7.71,48.0,234.8567
7.71,50.0,223.7896
7.71,52.0,212.7859
7.71,54.0,201.8732
7.71,56.0,191.0825
7.71,58.0,180.447
7.71,60.0,170.0005
7.71,62.0,159.7764
7.71,64.0,149.8067
7.71,66.0,140.1213
7.71,68.0,130.7472
7.71,70.0,121.7084
7.71,72.0,113.0254
7.71,74.0,104.715
7.71,76.0,96.79075
7.71,78.0,89.26292
7.71,80.0,82.13875
7.71,82.0,75.42294
7.71,84.0,69.118
7.71,86.0,63.22472
7.71,88.0,57.74254
7.71,90.0,52.66993
7.71,92.0,48.00472
7.71,94.0,43.74432
7.71,96.0,39.88593
7.71,98.0,36.42662
7.71,100.0,33.36342
7.71,102.0,30.69329
7.71,104.0,28.41309
7.71,106.0,26.51953
7.71,108.0,25.00907
7.71,110.0,23.87783
7.71,112.0,23.12155
7.71,114.0,22.73544
7.71,116.0,22.71415
7.71,118.0,23.05168
7.71,120.0,23.74129
7.71,122.0,24.7754
7.71,124.0,26.14548
7.71,126.0,27.84191
7.71,128.0,29.85384
7.71,130.0,32.16893
7.71,132.0,34.77321
7.71,134.0,37.6508
7.71,136.0,40.78368
7.71,138.0,44.15147
7.71,140.0,47.73118
7.71,142.0,51.4971
7.71,144.0,55.42063
7.71,146.0,59.47028
7.71,148.0,63.61171
7.71,150.0,67.80785
7.71,152.0,72.0192
7.71,154.0,76.20416
7.71,156.0,80.31951
7.71,158.0,84.32095
7.71,160.0,88.16377
7.71,162.0,91.80354
7.71,164.0,95.19689
7.71,166.0,98.30226
7.71,168.0,101.0807
7.71,170.0,103.4968
7.71,172.0,105.5189
7.71,174.0,107.1206
7.71,176.0,108.2802
7.71,178.0,108.9824
7.81,2.0,900315.7
7.81,4.0,54840.78
7.81,6.0,10768.17
7.81,8.0,3563.542
7.81,10.0,1649.48
7.81,12.0,977.9415
7.81,14.0,694.0038
7.81,16.0,555.8286
7.81,18.0,480.2644
7.81,20.0,434.3976
7.81,22.0,403.7281
7.81,24.0,381.3051
7.81,26.0,363.5611
7.81,28.0,348.5591
7.81,30.0,335.1976
7.81,32.0,322.8261
7.81,34.0,311.0493
7.81,36.0,299.6222
7.81,38.0,288.3924
7.81,40.0,277.2664
7.81,42.0,266.1897
7.81,44.0,255.1348
7.81,46.0,244.0932
7.81,48.0,233.0701
7.81,50.0,222.0811
7.81,52.0,211.149
7.81,54.0,200.3021
7.81,56.0,189.572
7.81,58.0,178.9927
7.81,60.0,168.5986
7.81,62.0,158.4236
7.81,64.0,148.5004
7.81,66.0,138.8594
7.81,68.0,129.5281
7.81,70.0,120.5307
7.81,72.0,111.8879
7.81,74.0,103.6167
7.81,76.0,95.73084
7.81,78.0,88.2404
7.81,80.0,81.15263
7.81,82.0,74.47213
7.81,84.0,68.2013
7.81,86.0,62.34081
7.81,88.0,56.89
7.81,90.0,51.84724
7.81,92.0,47.2103
7.81,94.0,42.97655
7.81,96.0,39.14316
7.81,98.0,35.70721
7.81,100.0,32.66574
7.81,102.0,30.0157
7.81,104.0,27.75398
7.81,106.0,25.87728
7.81,108.0,24.38204
7.81,110.0,23.26438
7.81,112.0,22.51997
7.81,114.0,22.14401
7.81,116.0,22.1311
7.81,118.0,22.4752
7.81,120.0,23.16958
7.81,122.0,24.20667
7.81,124.0,25.57799
7.81,126.0,27.27405
7.81,128.0,29.28412
7.81,130.0,31.59608
7.81,132.0,34.19619
7.81,134.0,37.06885
7.81,136.0,40.19636
7.81,138.0,43.55864
7.81,140.0,47.13305
7.81,142.0,50.89417
7.81,144.0,54.8137
7.81,146.0,58.86038
7.81,148.0,63.00006
7.81,150.0,67.19582
7.81,152.0,71.4082
7.81,154.0,75.59559
7.81,156.0,79.7147
7.81,158.0,83.72107
7.81,160.0,87.56981
7.81,162.0,91.21622
7.81,164.0,94.61665
7.81,166.0,97.72925
7.81,168.0,100.5148
7.81,170.0,102.9374
7.81,172.0,104.9654
7.81,174.0,106.5718
7.81,176.0,107.7351
7.81,178.0,108.4395
7.91,2.0,877628.1
7.91,4.0,53455.52
7.91,6.0,10499.03
7.91,8.0,3478.018
7.91,10.0,1613.081
7.91,12.0,958.8876
7.91,14.0,682.3113
7.91,16.0,547.7107
7.91,18.0,474.0775
7.91,20.0,429.3519
7.91,22.0,399.4125
7.91,24.0,377.491
7.91,26.0,360.1142
7.91,28.0,345.3967
7.91,30.0,332.2662
7.91,32.0,320.0896
7.91,34.0,308.4819
7.91,36.0,297.2047
7.91,38.0,286.1096
7.91,40.0,275.1058
7.91,42.0,264.1406
7.91,44.0,253.1875
7.91,46.0,242.2391
7.91,48.0,231.3013
7.91,50.0,220.3904
7.91,52.0,209.5298
7.91,54.0,198.7486
7.91,56.0,188.0791
7.91,58.0,177.5559
7.91,60.0,167.214
7.91,62.0,157.0882
7.91,64.0,147.2116
7.91,66.0,137.6151
7.91,68.0,128.3266
7.91,70.0,119.3708
7.91,72.0,110.7685
7.91,74.0,102.5369
7.91,76.0,94.68969
7.91,78.0,87.23701
7.91,80.0,80.18602
7.91,82.0,73.5412
7.91,84.0,67.30486
7.91,86.0,61.47751
7.91,88.0,56.05839
7.91,90.0,51.04579
7.91,92.0,46.43739
7.91,94.0,42.23052
7.91,96.0,38.42233
7.91,98.0,35.00991
7.91,100.0,31.99028
7.91,102.0,29.36044
7.91,104.0,27.11727
7.91,106.0,25.25747
7.91,108.0,23.77747
7.91,110.0,22.67335
7.91,112.0,21.94076
7.91,114.0,21.57483
7.91,116.0,21.57012
7.91,118.0,21.92058
7.91,120.0,22.61942
7.91,122.0,23.65911
7.91,124.0,25.03123
7.91,126.0,26.72636
7.91,128.0,28.73395
7.91,130.0,31.04205
7.91,132.0,33.63718
7.91,134.0,36.50403
7.91,136.0,39.62519
7.91,138.0,42.98093
7.91,140.0,46.54893
7.91,142.0,50.3041
7.91,144.0,54.21844
7.91,146.0,58.26094
7.91,148.0,62.39765
7.91,150.0,66.59178
7.91,152.0,70.80396
7.91,154.0,74.99258
7.91,156.0,79.11426
7.91,158.0,83.12444
7.91,160.0,86.97801
7.91,162.0,90.63004
7.91,164.0,94.03662
7.91,166.0,97.1556
7.91,168.0,99.94743
7.91,170.0,102.376
7.91,172.0,104.4092
7.91,174.0,106.02
7.91,176.0,107.1866
7.91,178.0,107.893
8.01,2.0,855783.7
8.01,4.0,52121.23
8.01,6.0,10239.52
8.01,8.0,3395.398
8.01,10.0,1577.812
8.01,12.0,940.3531
8.01,14.0,670.8872
8.01,16.0,539.7449
8.01,18.0,467.9839
8.01,20.0,424.3679
8.01,22.0,395.1404
8.01,24.0,373.7098
8.01,26.0,356.694
8.01,28.0,342.2571
8.01,30.0,329.3553
8.01,32.0,317.3721
8.01,34.0,305.9328
8.01,36.0,294.8051
8.01,38.0,283.8446
8.01,40.0,272.9629
8.01,42.0,262.1091
8.01,44.0,251.2579
8.01,46.0,240.4026
8.01,48.0,229.55
8.01,50.0,218.7171
8.01,52.0,207.928
8.01,54.0,197.2123
8.01,56.0,186.6033
8.01,58.0,176.136
8.01,60.0,165.8464
8.01,62.0,155.7696
8.01,64.0,145.9397
8.01,66.0,136.3878
8.01,68.0,127.1424
8.01,70.0,118.2283
8.01,72.0,109.6668
8.01,74.0,101.4751
8.01,76.0,93.66684
8.01,78.0,86.25228
8.01,80.0,79.23844
8.01,82.0,72.6297
8.01,84.0,66.42821
8.01,86.0,60.63436
8.01,88.0,55.24726
8.01,90.0,50.2651
8.01,92.0,45.68549
8.01,94.0,41.50571
8.01,96.0,37.72291
8.01,98.0,34.33415
8.01,100.0,31.33649
8.01,102.0,28.72692
8.01,104.0,26.50234
8.01,106.0,24.65945
8.01,108.0,23.19467
8.01,110.0,22.10404
8.01,112.0,21.38316
8.01,114.0,21.02712
8.01,116.0,21.03043
8.01,118.0,21.38697
8.01,120.0,22.08995
8.01,122.0,23.13184
8.01,124.0,24.50428
8.01,126.0,26.19793
8.01,128.0,28.20238
8.01,130.0,30.5059
8.01,132.0,33.09524
8.01,134.0,35.95537
8.01,136.0,39.06921
8.01,138.0,42.41737
8.01,140.0,45.97787
8.01,142.0,49.72595
8.01,144.0,53.63391
8.01,146.0,57.67102
8.01,148.0,61.80352
8.01,150.0,65.9948
8.01,152.0,70.20555
8.01,154.0,74.39418
8.01,156.0,78.51727
8.01,158.0,82.53011
8.01,160.0,86.38743
8.01,162.0,90.04407
8.01,164.0,93.45585
8.01,166.0,96.58034
8.01,168.0,99.3777
8.01,170.0,101.8115
8.01,172.0,103.8495
8.01,174.0,105.4642
8.01,176.0,106.6337
8.01,178.0,107.342
8.11,2.0,834741.3
8.11,4.0,50835.39
8.11,6.0,9989.185
8.11,8.0,3315.542
8.11,10.0,1543.621
8.11,12.0,922.3141
8.11,14.0,659.7199
8.11,16.0,531.9253
8.11,18.0,461.9806
8.11,20.0,419.4437
8.11,22.0,390.9111
8.11,24.0,369.9612
8.11,26.0,353.3002
8.11,28.0,339.1403
8.11,30.0,326.465
8.11,32.0,314.674
8.11,34.0,303.4022
8.11,36.0,292.4235
8.11,38.0,281.5973
8.11,40.0,270.8377
8.11,42.0,260.0951
8.11,44.0,249.3457
8.11,46.0,238.5835
8.11,48.0,227.8161
8.11,50.0,217.061
8.11,52.0,206.3431
8.11,54.0,195.6929
8.11,56.0,185.1441
8.11,58.0,174.7327
8.11,60.0,164.4952
8.11,62.0,154.4676
8.11,64.0,144.6842
8.11,66.0,135.177
8.11,68.0,125.9748
8.11,70.0,117.1027
8.11,72.0,108.5822
8.11,74.0,100.4306
8.11,76.0,92.66179
8.11,78.0,85.28574
8.11,80.0,78.30945
8.11,82.0,71.73716
8.11,84.0,65.57089
8.11,86.0,59.81089
8.11,88.0,54.45612
8.11,90.0,49.50468
8.11,92.0,44.9541
8.11,94.0,40.80162
8.11,96.0,37.04436
8.11,98.0,33.67939
8.11,100.0,30.70377
8.11,102.0,28.11453
8.11,104.0,25.90856
8.11,106.0,24.08257
8.11,108.0,22.63295
8.11,110.0,21.55573
8.11,112.0,20.84644
8.11,114.0,20.50012
8.11,116.0,20.51122
8.11,118.0,20.87356
8.11,120.0,21.58035
8.11,122.0,22.62403
8.11,124.0,23.99629
8.11,126.0,25.6879
8.11,128.0,27.68856
8.11,130.0,29.98676
8.11,132.0,32.56948
8.11,134.0,35.422
8.11,136.0,38.52756
8.11,138.0,41.8671
8.11,140.0,45.41901
8.11,142.0,49.15886
8.11,144.0,53.05926
8.11,146.0,57.08977
8.11,148.0,61.21686
8.11,150.0,65.40406
8.11,152.0,69.61217
8.11,154.0,73.79962
8.11,156.0,77.92294
8.11,158.0,81.93733
8.11,160.0,85.79732
8.11,162.0,89.45756
8.11,164.0,92.8736
8.11,166.0,96.00274
8.11,168.0,98.80486
8.11,170.0,101.2433
8.11,172.0,103.2854
8.11,174.0,104.9036
8.11,176.0,106.0758
8.11,178.0,106.7856
8.21,2.0,814461.9
8.21,4.0,49595.69
8.21,6.0,9747.572
8.21,8.0,3238.319
8.21,10.0,1510.457
8.21,12.0,904.7491
8.21,14.0,648.7991
8.21,16.0,524.2468
8.21,18.0,456.0649
8.21,20.0,414.5782
8.21,22.0,386.7239
8.21,24.0,366.2451
8.21,26.0,349.9331
8.21,28.0,336.0465
8.21,30.0,323.5955
8.21,32.0,311.9952
8.21,34.0,300.8902
8.21,36.0,290.0601
8.21,38.0,279.368
8.21,40.0,268.7301
8.21,42.0,258.0988
8.21,44.0,247.4509
8.21,46.0,236.7817
8.21,48.0,226.0992
8.21,50.0,215.4217
8.21,52.0,204.775
8.21,54.0,194.19
8.21,56.0,183.7013
8.21,58.0,173.3455
8.21,60.0,163.16
8.21,62.0,153.1814
8.21,64.0,143.4447
8.21,66.0,133.9822
